Gene stable ID,Gene name,UniProtKB/Swiss-Prot ID
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000018042,Cyb5r3,Q9DCN2
ENSMUSG00000018042,Cyb5r3,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000024392,Bag6,
ENSMUSG00000040659,Efhd2,
ENSMUSG00000025036,Sfxn2,
ENSMUSG00000024392,Bag6,Q9Z1R2
ENSMUSG00000024392,Bag6,
ENSMUSG00000024392,Bag6,
ENSMUSG00000040648,Ppip5k2,Q6ZQB6
ENSMUSG00000025036,Sfxn2,Q925N2
ENSMUSG00000040648,Ppip5k2,
ENSMUSG00000040648,Ppip5k2,
ENSMUSG00000024392,Bag6,
ENSMUSG00000040648,Ppip5k2,Q6ZQB6
ENSMUSG00000024392,Bag6,
ENSMUSG00000024392,Bag6,
ENSMUSG00000053580,Tanc2,A2A690
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000024392,Bag6,
ENSMUSG00000053580,Tanc2,
ENSMUSG00000024392,Bag6,
ENSMUSG00000053580,Tanc2,
ENSMUSG00000022214,Dcaf11,Q91VU6
ENSMUSG00000053580,Tanc2,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000053580,Tanc2,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000024392,Bag6,
ENSMUSG00000022214,Dcaf11,Q91VU6
ENSMUSG00000022214,Dcaf11,Q91VU6
ENSMUSG00000054277,Arfgap3,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000022214,Dcaf11,
ENSMUSG00000054277,Arfgap3,Q9D8S3
ENSMUSG00000074093,Svip,Q3UZP4
ENSMUSG00000054277,Arfgap3,
ENSMUSG00000074093,Svip,
ENSMUSG00000026649,Cfap126,
ENSMUSG00000026649,Cfap126,
ENSMUSG00000047731,Wbp1l,Q8BGW2
ENSMUSG00000051435,Fhad1,A6PWD2
ENSMUSG00000027966,Col11a1,Q61245
ENSMUSG00000026649,Cfap126,Q6P8X9
ENSMUSG00000047731,Wbp1l,Q8BGW2
ENSMUSG00000026649,Cfap126,
ENSMUSG00000051435,Fhad1,A6PWD2
ENSMUSG00000026649,Cfap126,
ENSMUSG00000026649,Cfap126,
ENSMUSG00000027966,Col11a1,
ENSMUSG00000047731,Wbp1l,Q8BGW2
ENSMUSG00000026649,Cfap126,
ENSMUSG00000032754,Slc8b1,Q925Q3
ENSMUSG00000051435,Fhad1,A6PWD2
ENSMUSG00000027966,Col11a1,
ENSMUSG00000032754,Slc8b1,Q925Q3
ENSMUSG00000047731,Wbp1l,Q8BGW2
ENSMUSG00000032754,Slc8b1,Q925Q3
ENSMUSG00000032754,Slc8b1,
ENSMUSG00000032754,Slc8b1,
ENSMUSG00000032754,Slc8b1,
ENSMUSG00000016664,Pacsin2,Q9WVE8
ENSMUSG00000016664,Pacsin2,Q9WVE8
ENSMUSG00000016664,Pacsin2,Q9WVE8
ENSMUSG00000016664,Pacsin2,Q9WVE8
ENSMUSG00000016664,Pacsin2,
ENSMUSG00000016664,Pacsin2,
ENSMUSG00000016664,Pacsin2,
ENSMUSG00000025348,Itga7,
ENSMUSG00000016664,Pacsin2,
ENSMUSG00000043061,Tmem18,Q3TUD9
ENSMUSG00000025348,Itga7,
ENSMUSG00000025348,Itga7,
ENSMUSG00000025348,Itga7,
ENSMUSG00000004565,Pnpla6,Q3TRM4
ENSMUSG00000062376,Borcs7,Q9CRC6
ENSMUSG00000004565,Pnpla6,Q3TRM4
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000034663,Bmp2k,Q91Z96
ENSMUSG00000034663,Bmp2k,Q91Z96
ENSMUSG00000003559,As3mt,Q91WU5
ENSMUSG00000050931,Sgms2,Q9D4B1
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000050931,Sgms2,
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000024401,Tnf,P06804
ENSMUSG00000050931,Sgms2,
ENSMUSG00000003559,As3mt,
ENSMUSG00000078485,Plekhn1,Q8C886
ENSMUSG00000024401,Tnf,
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000003559,As3mt,
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000003559,As3mt,
ENSMUSG00000058076,Sdhc,Q9CZB0
ENSMUSG00000078485,Plekhn1,
ENSMUSG00000058076,Sdhc,
ENSMUSG00000044573,Acp1,Q9D358
ENSMUSG00000078485,Plekhn1,Q8C886
ENSMUSG00000058076,Sdhc,
ENSMUSG00000022216,Psme1,
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000042419,Nfkbil1,O88995
ENSMUSG00000022442,Ttll1,Q91V51
ENSMUSG00000022216,Psme1,P97371
ENSMUSG00000044573,Acp1,
ENSMUSG00000019843,Fyn,
ENSMUSG00000022442,Ttll1,Q91V51
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000022442,Ttll1,
ENSMUSG00000044573,Acp1,
ENSMUSG00000055725,Paqr3,Q6TCG8
ENSMUSG00000022442,Ttll1,
ENSMUSG00000004565,Pnpla6,
ENSMUSG00000055725,Paqr3,Q6TCG8
ENSMUSG00000055725,Paqr3,
ENSMUSG00000055725,Paqr3,
ENSMUSG00000022216,Psme1,
ENSMUSG00000005087,Cd44,
ENSMUSG00000022216,Psme1,
ENSMUSG00000016758,Bik,O70337
ENSMUSG00000022216,Psme1,
ENSMUSG00000016758,Bik,O70337
ENSMUSG00000016758,Bik,
ENSMUSG00000016758,Bik,
ENSMUSG00000022216,Psme1,
ENSMUSG00000022217,Emc9,
ENSMUSG00000005087,Cd44,
ENSMUSG00000052698,Tln2,
ENSMUSG00000048755,Mcat,Q8R3F5
ENSMUSG00000048755,Mcat,
ENSMUSG00000052698,Tln2,
ENSMUSG00000048755,Mcat,
ENSMUSG00000048755,Mcat,
ENSMUSG00000022217,Emc9,Q9DB76
ENSMUSG00000005087,Cd44,
ENSMUSG00000026333,Gin1,Q8K259
ENSMUSG00000041736,Tspo,P50637
ENSMUSG00000026333,Gin1,Q8K259
ENSMUSG00000041736,Tspo,
ENSMUSG00000034160,Ogt,Q8CGY8
ENSMUSG00000020669,Sh3yl1,O08641
ENSMUSG00000026333,Gin1,Q8K259
ENSMUSG00000020669,Sh3yl1,O08641
ENSMUSG00000026333,Gin1,
ENSMUSG00000026333,Gin1,
ENSMUSG00000005087,Cd44,
ENSMUSG00000005087,Cd44,
ENSMUSG00000032741,Tpcn1,Q9EQJ0
ENSMUSG00000005087,Cd44,
ENSMUSG00000034160,Ogt,Q8CGY8
ENSMUSG00000005087,Cd44,
ENSMUSG00000019432,Ddx39b,Q9Z1N5
ENSMUSG00000016757,Ttll12,Q3UDE2
ENSMUSG00000019432,Ddx39b,
ENSMUSG00000016757,Ttll12,
ENSMUSG00000005087,Cd44,
ENSMUSG00000019432,Ddx39b,Q9Z1N5
ENSMUSG00000055745,Rtl6,Q505G4
ENSMUSG00000019432,Ddx39b,Q9Z1N5
ENSMUSG00000049823,Zbtb12,
ENSMUSG00000020530,Ggnbp2,Q5SV77
ENSMUSG00000049823,Zbtb12,
ENSMUSG00000020530,Ggnbp2,Q5SV77
ENSMUSG00000020530,Ggnbp2,Q5SV77
ENSMUSG00000020530,Ggnbp2,Q5SV77
ENSMUSG00000020530,Ggnbp2,
ENSMUSG00000020530,Ggnbp2,
ENSMUSG00000020530,Ggnbp2,
ENSMUSG00000036106,Prr5,Q812A5
ENSMUSG00000079197,Psme2,P97372
ENSMUSG00000020530,Ggnbp2,
ENSMUSG00000036106,Prr5,Q812A5
ENSMUSG00000079197,Psme2,
ENSMUSG00000020530,Ggnbp2,Q5SV77
ENSMUSG00000045140,Pigw,Q8C398
ENSMUSG00000010914,Pdhx,Q8BKZ9
ENSMUSG00000010914,Pdhx,
ENSMUSG00000079197,Psme2,
ENSMUSG00000045140,Pigw,Q8C398
ENSMUSG00000010914,Pdhx,
ENSMUSG00000010911,Apip,Q9WVQ5
ENSMUSG00000078954,Arhgap8,Q9CXP4
ENSMUSG00000020650,Bcap29,Q61334
ENSMUSG00000041161,Otud3,B1AZ99
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000078954,Arhgap8,Q9CXP4
ENSMUSG00000003134,Tbc1d8,Q9Z1A9
ENSMUSG00000020650,Bcap29,Q61334
ENSMUSG00000003134,Tbc1d8,
ENSMUSG00000036114,Rpp25l,Q99JH1
ENSMUSG00000003134,Tbc1d8,
ENSMUSG00000029338,Antxr2,Q6DFX2
ENSMUSG00000003134,Tbc1d8,
ENSMUSG00000029338,Antxr2,
ENSMUSG00000052698,Tln2,
ENSMUSG00000052698,Tln2,
ENSMUSG00000052698,Tln2,
ENSMUSG00000028447,Dctn3,
ENSMUSG00000052698,Tln2,
ENSMUSG00000027630,Tbl1xr1,Q8BHJ5
ENSMUSG00000052698,Tln2,
ENSMUSG00000027630,Tbl1xr1,Q8BHJ5
ENSMUSG00000024683,Mrpl16,Q99N93
ENSMUSG00000019843,Fyn,P39688
ENSMUSG00000028447,Dctn3,Q9Z0Y1
ENSMUSG00000029600,Rita1,
ENSMUSG00000029600,Rita1,
ENSMUSG00000027630,Tbl1xr1,
ENSMUSG00000026196,Bard1,O70445
ENSMUSG00000027630,Tbl1xr1,
ENSMUSG00000019843,Fyn,P39688
ENSMUSG00000027630,Tbl1xr1,Q8BHJ5
ENSMUSG00000027630,Tbl1xr1,Q8BHJ5
ENSMUSG00000091956,C2cd4b,
ENSMUSG00000027630,Tbl1xr1,
ENSMUSG00000019843,Fyn,P39688
ENSMUSG00000027630,Tbl1xr1,
ENSMUSG00000027630,Tbl1xr1,
ENSMUSG00000019843,Fyn,
ENSMUSG00000019843,Fyn,P39688
ENSMUSG00000035933,Cog5,Q8C0L8
ENSMUSG00000029600,Rita1,Q9D1H0
ENSMUSG00000019843,Fyn,P39688
ENSMUSG00000019843,Fyn,
ENSMUSG00000035933,Cog5,
ENSMUSG00000035933,Cog5,
ENSMUSG00000029600,Rita1,
ENSMUSG00000029600,Rita1,Q9D1H0
ENSMUSG00000029335,Bmp3,
ENSMUSG00000029335,Bmp3,Q8BHE5
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000029335,Bmp3,
ENSMUSG00000047098,Rnf31,Q924T7
ENSMUSG00000020523,Fam114a2,Q8VE88
ENSMUSG00000003135,Cnot11,Q9CWN7
ENSMUSG00000019842,Traf3ip2,Q8N7N6
ENSMUSG00000003135,Cnot11,
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000003135,Cnot11,Q9CWN7
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000047098,Rnf31,
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000020523,Fam114a2,Q8VE88
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000044433,Camsap3,Q80VC9
ENSMUSG00000047098,Rnf31,
ENSMUSG00000044433,Camsap3,
ENSMUSG00000044433,Camsap3,
ENSMUSG00000036078,Sigmar1,O55242
ENSMUSG00000036078,Sigmar1,O55242
ENSMUSG00000020522,Mfap3,
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000023011,Faim2,Q8K097
ENSMUSG00000020522,Mfap3,
ENSMUSG00000020522,Mfap3,
ENSMUSG00000023011,Faim2,Q8K097
ENSMUSG00000047213,Ythdf3,Q8BYK6
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000047213,Ythdf3,Q8BYK6
ENSMUSG00000047213,Ythdf3,Q8BYK6
ENSMUSG00000044217,Aqp5,Q9WTY4
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000044217,Aqp5,
ENSMUSG00000003344,Btbd2,
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000044217,Aqp5,
ENSMUSG00000041488,Stx3,Q64704
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000003344,Btbd2,
ENSMUSG00000041488,Stx3,
ENSMUSG00000030880,Polr3e,Q9CZT4
ENSMUSG00000002325,Irf9,
ENSMUSG00000041488,Stx3,Q64704
ENSMUSG00000020527,Myo19,Q5SV80
ENSMUSG00000019470,Xab2,Q9DCD2
ENSMUSG00000030880,Polr3e,Q9CZT4
ENSMUSG00000002325,Irf9,Q61179
ENSMUSG00000019470,Xab2,
ENSMUSG00000002325,Irf9,
ENSMUSG00000019470,Xab2,
ENSMUSG00000029599,Ddx54,Q8K4L0
ENSMUSG00000002325,Irf9,
ENSMUSG00000041488,Stx3,Q64704
ENSMUSG00000030880,Polr3e,Q9CZT4
ENSMUSG00000041488,Stx3,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000017664,Slc35c2,Q8VCX2
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000020190,Mknk2,Q8CDB0
ENSMUSG00000020527,Myo19,Q5SV80
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000017664,Slc35c2,Q8VCX2
ENSMUSG00000020190,Mknk2,
ENSMUSG00000020190,Mknk2,
ENSMUSG00000020190,Mknk2,
ENSMUSG00000017664,Slc35c2,Q8VCX2
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000017664,Slc35c2,Q8VCX2
ENSMUSG00000020190,Mknk2,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000017664,Slc35c2,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000030878,Cdr2,P97817
ENSMUSG00000046139,Patl1,Q3TC46
ENSMUSG00000003348,Mob3a,Q8BSU7
ENSMUSG00000020526,Znhit3,Q9CQK1
ENSMUSG00000030878,Cdr2,
ENSMUSG00000003348,Mob3a,
ENSMUSG00000003348,Mob3a,
ENSMUSG00000046139,Patl1,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000073888,Ccl27a,
ENSMUSG00000037885,Stk35,Q80ZW0
ENSMUSG00000037885,Stk35,
ENSMUSG00000024687,Osbp,Q3B7Z2
ENSMUSG00000026335,Pam,
ENSMUSG00000055862,Izumo4,D3Z690
ENSMUSG00000055862,Izumo4,
ENSMUSG00000055862,Izumo4,
ENSMUSG00000020520,Galnt10,Q6P9S7
ENSMUSG00000020520,Galnt10,
ENSMUSG00000002996,Hbp1,
ENSMUSG00000002996,Hbp1,
ENSMUSG00000068747,Sort1,Q6PHU5
ENSMUSG00000002996,Hbp1,
ENSMUSG00000020519,Sap30l,Q5SQF8
ENSMUSG00000002996,Hbp1,
ENSMUSG00000002996,Hbp1,
ENSMUSG00000002996,Hbp1,
ENSMUSG00000002996,Hbp1,
ENSMUSG00000068747,Sort1,Q6PHU5
ENSMUSG00000035284,Vps13c,Q8BX70
ENSMUSG00000035284,Vps13c,
ENSMUSG00000025477,Inpp5a,Q7TNC9
ENSMUSG00000035284,Vps13c,
ENSMUSG00000032648,Pygm,Q9WUB3
ENSMUSG00000032648,Pygm,
ENSMUSG00000035284,Vps13c,
ENSMUSG00000036073,Galt,
ENSMUSG00000036073,Galt,
ENSMUSG00000025477,Inpp5a,Q7TNC9
ENSMUSG00000002319,Ipo4,Q8VI75
ENSMUSG00000025477,Inpp5a,
ENSMUSG00000036073,Galt,
ENSMUSG00000036073,Galt,
ENSMUSG00000036073,Galt,
ENSMUSG00000002319,Ipo4,
ENSMUSG00000036073,Galt,
ENSMUSG00000004626,Stxbp2,Q64324
ENSMUSG00000036073,Galt,
ENSMUSG00000036073,Galt,
ENSMUSG00000026335,Pam,P97467
ENSMUSG00000002319,Ipo4,
ENSMUSG00000002319,Ipo4,
ENSMUSG00000026335,Pam,
ENSMUSG00000026335,Pam,
ENSMUSG00000004626,Stxbp2,
ENSMUSG00000004626,Stxbp2,
ENSMUSG00000002997,Prkar2b,P31324
ENSMUSG00000013787,Ehmt2,Q9Z148
ENSMUSG00000002319,Ipo4,
ENSMUSG00000020198,Ap3d1,O54774
ENSMUSG00000026335,Pam,
ENSMUSG00000013787,Ehmt2,Q9Z148
ENSMUSG00000002997,Prkar2b,P31324
ENSMUSG00000020198,Ap3d1,
ENSMUSG00000013787,Ehmt2,
ENSMUSG00000004626,Stxbp2,
ENSMUSG00000002997,Prkar2b,
ENSMUSG00000013787,Ehmt2,Q9Z148
ENSMUSG00000032238,Rora,P51448
ENSMUSG00000026335,Pam,
ENSMUSG00000032238,Rora,
ENSMUSG00000020198,Ap3d1,
ENSMUSG00000004626,Stxbp2,
ENSMUSG00000013787,Ehmt2,
ENSMUSG00000004626,Stxbp2,
ENSMUSG00000068744,Psrc1,Q9D0P7
ENSMUSG00000032238,Rora,P51448
ENSMUSG00000013787,Ehmt2,
ENSMUSG00000013787,Ehmt2,
ENSMUSG00000073792,Alg6,Q3TAE8
ENSMUSG00000073792,Alg6,
ENSMUSG00000073792,Alg6,
ENSMUSG00000068744,Psrc1,Q9D0P7
ENSMUSG00000068744,Psrc1,
ENSMUSG00000030876,Mettl9,Q9EPL4
ENSMUSG00000030876,Mettl9,
ENSMUSG00000066150,Slc31a1,Q8K211
ENSMUSG00000066150,Slc31a1,
ENSMUSG00000040236,Trappc5,Q9CQA1
ENSMUSG00000040236,Trappc5,Q9CQA1
ENSMUSG00000023015,Racgap1,Q9WVM1
ENSMUSG00000066149,Cdc26,Q99JP4
ENSMUSG00000066149,Cdc26,Q99JP4
ENSMUSG00000023015,Racgap1,Q9WVM1
ENSMUSG00000066149,Cdc26,Q99JP4
ENSMUSG00000032235,Ice2,Q3UZ18
ENSMUSG00000026192,Atic,Q9CWJ9
ENSMUSG00000002320,Tm9sf1,Q9DBU0
ENSMUSG00000032235,Ice2,
ENSMUSG00000002320,Tm9sf1,Q9DBU0
ENSMUSG00000032235,Ice2,
ENSMUSG00000023015,Racgap1,
ENSMUSG00000032235,Ice2,
ENSMUSG00000002320,Tm9sf1,
ENSMUSG00000002320,Tm9sf1,Q9DBU0
ENSMUSG00000032235,Ice2,Q3UZ18
ENSMUSG00000002320,Tm9sf1,
ENSMUSG00000002320,Tm9sf1,Q9DBU0
ENSMUSG00000023015,Racgap1,
ENSMUSG00000002320,Tm9sf1,
ENSMUSG00000023015,Racgap1,
ENSMUSG00000023015,Racgap1,
ENSMUSG00000002320,Tm9sf1,
ENSMUSG00000002320,Tm9sf1,
ENSMUSG00000023015,Racgap1,
ENSMUSG00000023015,Racgap1,
ENSMUSG00000066148,Prpf4,Q9DAW6
ENSMUSG00000036459,Wtip,Q7TQJ8
ENSMUSG00000036459,Wtip,
ENSMUSG00000007034,Slc44a4,Q91VA1
ENSMUSG00000007034,Slc44a4,
ENSMUSG00000068740,Celsr2,Q9R0M0
ENSMUSG00000032231,Anxa2,P07356
ENSMUSG00000068740,Celsr2,
ENSMUSG00000032231,Anxa2,
ENSMUSG00000032231,Anxa2,
ENSMUSG00000007038,Neu1,O35657
ENSMUSG00000032231,Anxa2,
ENSMUSG00000029191,Rfc1,
ENSMUSG00000020573,Pik3cg,Q9JHG7
ENSMUSG00000020573,Pik3cg,Q9JHG7
ENSMUSG00000020573,Pik3cg,Q9JHG7
ENSMUSG00000020573,Pik3cg,Q9JHG7
ENSMUSG00000020573,Pik3cg,
ENSMUSG00000002329,Mdp1,Q9D967
ENSMUSG00000029191,Rfc1,
ENSMUSG00000061544,Zfp229,
ENSMUSG00000090946,Ccdc71l,
ENSMUSG00000061544,Zfp229,
ENSMUSG00000061544,Zfp229,
ENSMUSG00000061544,Zfp229,
ENSMUSG00000029191,Rfc1,
ENSMUSG00000010376,Nedd8,P29595
ENSMUSG00000029191,Rfc1,
ENSMUSG00000010376,Nedd8,
ENSMUSG00000029191,Rfc1,
ENSMUSG00000068739,Sars1,P26638
ENSMUSG00000078546,Zfp995,
ENSMUSG00000078546,Zfp995,
ENSMUSG00000028391,Wdr31,Q9JHB4
ENSMUSG00000028391,Wdr31,
ENSMUSG00000068739,Sars1,
ENSMUSG00000020572,Nampt,
ENSMUSG00000068739,Sars1,
ENSMUSG00000068739,Sars1,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000028391,Wdr31,Q9JHB4
ENSMUSG00000028391,Wdr31,Q9JHB4
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000028391,Wdr31,
ENSMUSG00000028391,Wdr31,
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000002326,Gmpr2,Q99L27
ENSMUSG00000031174,Rpgr,
ENSMUSG00000031174,Rpgr,
ENSMUSG00000002326,Gmpr2,
ENSMUSG00000031174,Rpgr,
ENSMUSG00000002326,Gmpr2,
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000020572,Nampt,Q99KQ4
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000007589,Tinf2,
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000078812,Eif5a,
ENSMUSG00000078812,Eif5a,
ENSMUSG00000028392,Bspry,Q80YW5
ENSMUSG00000078812,Eif5a,P63242
ENSMUSG00000028392,Bspry,Q80YW5
ENSMUSG00000011958,Bnip2,O54940
ENSMUSG00000054199,Gon4l,Q9DB00
ENSMUSG00000028392,Bspry,
ENSMUSG00000011958,Bnip2,
ENSMUSG00000011958,Bnip2,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000011958,Bnip2,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000054199,Gon4l,
ENSMUSG00000011958,Bnip2,
ENSMUSG00000031174,Rpgr,
ENSMUSG00000011958,Bnip2,
ENSMUSG00000031174,Rpgr,Q9R0X5
ENSMUSG00000031174,Rpgr,
ENSMUSG00000031174,Rpgr,
ENSMUSG00000031174,Rpgr,
ENSMUSG00000007589,Tinf2,
ENSMUSG00000045038,Prkce,P16054
ENSMUSG00000045038,Prkce,
ENSMUSG00000019984,Med23,Q80YQ2
ENSMUSG00000045038,Prkce,P16054
ENSMUSG00000007589,Tinf2,
ENSMUSG00000007589,Tinf2,
ENSMUSG00000007589,Tinf2,
ENSMUSG00000005674,Tomm40l,Q9CZR3
ENSMUSG00000005674,Tomm40l,Q9CZR3
ENSMUSG00000029602,Rasal1,
ENSMUSG00000005674,Tomm40l,
ENSMUSG00000033543,Gtf2a2,Q80ZM7
ENSMUSG00000005674,Tomm40l,
ENSMUSG00000033543,Gtf2a2,Q80ZM7
ENSMUSG00000005674,Tomm40l,
ENSMUSG00000005674,Tomm40l,
ENSMUSG00000019984,Med23,Q80YQ2
ENSMUSG00000024140,Epas1,P97481
ENSMUSG00000019984,Med23,Q80YQ2
ENSMUSG00000068922,Msto1,
ENSMUSG00000033543,Gtf2a2,
ENSMUSG00000033543,Gtf2a2,
ENSMUSG00000019984,Med23,
ENSMUSG00000019984,Med23,
ENSMUSG00000033543,Gtf2a2,
ENSMUSG00000019984,Med23,
ENSMUSG00000028393,Alad,P10518
ENSMUSG00000033543,Gtf2a2,
ENSMUSG00000028393,Alad,P10518
ENSMUSG00000033543,Gtf2a2,
ENSMUSG00000019987,Arg1,Q61176
ENSMUSG00000028394,Pole3,
ENSMUSG00000068922,Msto1,
ENSMUSG00000028394,Pole3,
ENSMUSG00000020570,Sypl1,O09117
ENSMUSG00000029602,Rasal1,Q9Z268
ENSMUSG00000022218,Tgm1,
ENSMUSG00000029602,Rasal1,Q9Z268
ENSMUSG00000020570,Sypl1,O09117
ENSMUSG00000036009,Mettl25,
ENSMUSG00000022218,Tgm1,
ENSMUSG00000020570,Sypl1,
ENSMUSG00000022218,Tgm1,
ENSMUSG00000022218,Tgm1,
ENSMUSG00000022218,Tgm1,
ENSMUSG00000036009,Mettl25,
ENSMUSG00000022218,Tgm1,
ENSMUSG00000036009,Mettl25,
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000019897,Ccdc59,Q8R2N0
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000033768,Nrxn2,E9Q7X7
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000002279,Lmf1,
ENSMUSG00000033768,Nrxn2,E9PUN2
ENSMUSG00000033768,Nrxn2,
ENSMUSG00000002279,Lmf1,
ENSMUSG00000002279,Lmf1,Q3U3R4
ENSMUSG00000071708,Sms,P97355
ENSMUSG00000071708,Sms,
ENSMUSG00000047215,Rpl9,
ENSMUSG00000071708,Sms,
ENSMUSG00000002279,Lmf1,
ENSMUSG00000035835,Plppr3,
ENSMUSG00000047215,Rpl9,
ENSMUSG00000047215,Rpl9,
ENSMUSG00000059810,Rgs3,
ENSMUSG00000035835,Plppr3,
ENSMUSG00000059810,Rgs3,
ENSMUSG00000035835,Plppr3,
ENSMUSG00000035835,Plppr3,
ENSMUSG00000035835,Plppr3,
ENSMUSG00000047215,Rpl9,P51410
ENSMUSG00000035835,Plppr3,
ENSMUSG00000046873,Mbtps2,Q8CHX6
ENSMUSG00000046873,Mbtps2,
ENSMUSG00000047215,Rpl9,
ENSMUSG00000047215,Rpl9,P51410
ENSMUSG00000046873,Mbtps2,Q3TTC2
ENSMUSG00000019214,Chtf18,
ENSMUSG00000046873,Mbtps2,
ENSMUSG00000040472,Rabggta,Q9JHK4
ENSMUSG00000091736,Yy2,Q3TTC2
ENSMUSG00000042564,Fam227a,
ENSMUSG00000042564,Fam227a,
ENSMUSG00000029199,Lias,
ENSMUSG00000059810,Rgs3,Q9DC04
ENSMUSG00000017670,Elmo2,Q8BHL5
ENSMUSG00000029199,Lias,
ENSMUSG00000059810,Rgs3,Q9DC04
ENSMUSG00000040472,Rabggta,
ENSMUSG00000029199,Lias,Q99M04
ENSMUSG00000040472,Rabggta,Q9JHK4
ENSMUSG00000042564,Fam227a,
ENSMUSG00000042564,Fam227a,
ENSMUSG00000017670,Elmo2,
ENSMUSG00000059810,Rgs3,
ENSMUSG00000020454,Eif4enif1,Q9EST3
ENSMUSG00000059810,Rgs3,
ENSMUSG00000019214,Chtf18,
ENSMUSG00000059810,Rgs3,Q9DC04
ENSMUSG00000017670,Elmo2,Q8BHL5
ENSMUSG00000059810,Rgs3,
ENSMUSG00000019214,Chtf18,
ENSMUSG00000017670,Elmo2,Q8BHL5
ENSMUSG00000059810,Rgs3,
ENSMUSG00000017670,Elmo2,Q8BHL5
ENSMUSG00000019214,Chtf18,
ENSMUSG00000040472,Rabggta,Q9JHK4
ENSMUSG00000019214,Chtf18,
ENSMUSG00000020454,Eif4enif1,Q9EST3
ENSMUSG00000017670,Elmo2,Q8BHL5
ENSMUSG00000020454,Eif4enif1,
ENSMUSG00000013833,Med16,Q6PGF3
ENSMUSG00000020454,Eif4enif1,Q9EST3
ENSMUSG00000017670,Elmo2,
ENSMUSG00000013833,Med16,Q6PGF3
ENSMUSG00000020454,Eif4enif1,
ENSMUSG00000020564,Atxn7l1,Q9CZ05
ENSMUSG00000041199,Rpusd1,
ENSMUSG00000029201,Ugdh,O70475
ENSMUSG00000017670,Elmo2,
ENSMUSG00000017670,Elmo2,
ENSMUSG00000020454,Eif4enif1,
ENSMUSG00000017670,Elmo2,
ENSMUSG00000013833,Med16,
ENSMUSG00000013833,Med16,
ENSMUSG00000013833,Med16,
ENSMUSG00000029201,Ugdh,
ENSMUSG00000020564,Atxn7l1,Q9CZ05
ENSMUSG00000020454,Eif4enif1,Q9EST3
ENSMUSG00000041199,Rpusd1,Q8VCZ8
ENSMUSG00000041199,Rpusd1,Q8VCZ8
